FrontTireDisplacement,RearTireDisplacement,Delay,Speed
0.606745871087004,1.27662471582952,0.137931034482759,14.5
0.829504919635457,1.01451874317865,0.136986301369863,14.6
1.07877469810559,0.771402708470708,0.136054421768707,14.7
1.34967169743666,0.552835317686918,0.135135135135135,14.8
1.63665830539391,0.364041998991997,0.134228187919463,14.9
1.93364156690489,0.210266973371829,0.133333333333333,15
2.23409156544106,0.0983579175631327,0.132450331125828,15.1
2.53117777004166,0.0288938217268046,0.131578947368421,15.2
2.8179210635959,0.00426227430061273,0.130718954248366,15.3
3.08735854597707,0.025891704137652,0.12987012987013,15.4
3.3327176101588,0.094172226777754,0.129032258064516,15.5
3.54759524150347,0.208397593840272,0.128205128205128,15.6
3.72613801178461,0.366731293288541,0.127388535031847,15.7
3.86321785216862,0.566199442365369,0.126582278481013,15.8
3.95459841478279,0.802712594208668,0.125786163522013,15.9
3.99708669074921,1.07111794723108,0.125,16
3.98866456159262,1.36609854031637,0.124223602484472,16.1
3.92859513558905,1.6793682727684,0.123456790123457,16.2
3.81749907180498,2.00251548683511,0.122699386503067,16.3
3.65739662836709,2.32723740516732,0.121951219512195,16.4
3.45171188838439,2.64493494551727,0.121212121212121,16.5
3.20523651112925,2.9469351023908,0.120481927710843,16.6
2.92405141498089,3.22472786022769,0.119760479041916,16.7
2.61540600251849,3.470211657225,0.119047619047619,16.8
2.2875558600495,3.67594068339886,0.118343195266272,16.9
1.94956126971268,3.83536670999536,0.117647058823529,17
1.61105032140757,3.94306774442138,0.116959064327485,17.1
1.28195185759676,3.99495561734651,0.116279069767442,17.2
0.972204875140858,3.98717677395166,0.115606936416185,17.3
0.691452290012119,3.91765644623185,0.114942528735632,17.4
0.448728086580324,3.79008091635384,0.114285714285714,17.5
0.252147767090595,3.60738210192753,0.113636363636364,17.6
0.108612635422167,3.37426947377855,0.112994350282486,17.7
0.023538743633051,3.0971533510482,0.112359550561798,17.8
0.000621258974204508,2.78400931738601,0.111731843575419,17.9
0.0416445416973652,2.44418456312816,0.111111111111111,18
0.146347341021329,2.08814902209268,0.110497237569061,18.1
0.312351213368177,1.72719630660317,0.10989010989011,18.2
0.535158554885102,1.37310157789422,0.109289617486339,18.3
0.808224548231935,1.03774554099385,0.108695652173913,18.4
1.1231048987102,0.732715638258708,0.108108108108108,18.5
1.46967854229628,0.468897146464345,0.10752688172043,18.6
1.8364416307037,0.256068172322585,0.106951871657754,18.7
2.21086613473605,0.10501796393812,0.106382978723404,18.8
2.57981346871788,0.0211635421417984,0.105820105820106,18.9
2.92999074746844,0.00736324694263445,0.105263157894737,19
3.24843477061021,0.0651374135678386,0.104712041884817,19.1
3.52300671526875,0.193450368161068,0.104166666666667,19.2
3.74287893094064,0.388655097449316,0.103626943005181,19.3
3.89899428225913,0.644533762029476,0.103092783505155,19.4
3.98447827244006,0.952438042082419,0.102564102564103,19.5
3.99498477521724,1.30152960470735,0.102040816326531,19.6
3.9289576502476,1.6791169815209,0.101522842639594,19.7
3.78779282674249,2.07108098656398,0.101010101010101,19.8
3.57588858523031,2.46237665153533,0.100502512562814,19.9
3.30057568031423,2.83759568711209,0.1,20
2.97192351916132,3.18156988386129,0.099502487562189,20.1
2.60242369189204,3.47999283359901,0.099009900990099,20.2
2.20655755416257,3.72003506437733,0.0985221674876847,20.3
1.8002600697535,3.89092630544681,0.0980392156862745,20.4
1.40029748744063,3.98447827244006,0.0975609756097561,20.5
1.02358139150128,3.99162461618571,0.0970873786407767,20.6
0.686445963818559,3.91466247824708,0.0966183574879227,20.7
0.403918670398191,3.75576699679103,0.0961538461538461,20.8
0.189016800242512,3.520688002791,0.0956937799043062,20.9
0.0521031391853204,3.21861753538832,0.0952380952380952,21
0.000333403536638466,2.86189875669901,0.0947867298578199,21.1
0.0372257975929851,2.46558107638062,0.0943396226415094,21.2
0.162379176589388,2.04683372736786,0.0938967136150235,21.3
0.371360853846892,1.62423741739088,0.0934579439252336,21.4
0.655778233670715,1.21698065243365,0.0930232558139535,21.5
1.00354041118814,0.843993512348257,0.0925925925925926,21.6
1.39930696934195,0.523056685695942,0.0921658986175115,21.7
1.82511180689442,0.269927096680025,0.0917431192660551,21.8
2.26114039387411,0.0975231842615718,0.091324200913242,21.9
2.68662985763978,0.0152125912171384,0.0909090909090909,22
3.08085325742064,0.0282425432482955,0.0904977375565611,22.1
3.42414280445492,0.137348500790107,0.0900900900900901,22.2
3.69890209024354,0.338569817836933,0.0896860986547085,22.3
3.89055499459725,0.623292332478716,0.0892857142857143,22.4
3.98837916365204,0.978527354336537,0.0888888888888889,22.5
3.98617496358925,1.38742483249206,0.0884955752212389,22.6
3.88272667672383,1.83010069232897,0.0881057268722467,22.7
3.68202130608159,2.28343255256799,0.087719298245614,22.8
3.39320142237003,2.72328101272145,0.0873362445414847,22.9
3.03024159033005,3.12657353569384,0.0869565217391304,23
2.61135246421249,3.47168542244532,0.0865800865800866,23.1
2.15813192668203,3.73963369183997,0.0862068965517241,23.2
1.69449784198896,3.91517444026137,0.0858369098712446,23.3
1.24545122045892,3.9877389192879,0.0854700854700855,23.4
0.835730949590578,3.9521489266291,0.0851063829787234,23.5
0.488430877076809,3.80906118903756,0.0847457627118644,23.6
0.223656165609073,3.56510297241279,0.0843881856540084,23.7
0.057297859329726,3.23267670362468,0.0840336134453781,23.8
2.0877412052478e-06,2.82942923269019,0.0836820083682008,23.9
0.0564031085122718,2.3774006100661,0.0833333333333333,24
0.224677555483713,1.9018868519162,0.0829875518672199,24.1
0.496461205654764,1.43006995993166,0.0826446280991736,24.2
0.857149997139289,0.989485251664854,0.0823045267489712,24.3
1.28658488374882,0.606409670287439,0.0819672131147541,24.4
1.76009660448343,0.304264111595022,0.0816326530612245,24.5
2.24986296294018,0.102127045021849,0.0813008130081301,24.6
2.72650924478409,0.0134551829569578,0.0809716599190283,24.7
3.16086346178211,0.0450993548713058,0.0806451612903226,24.8
3.52576362961496,0.196690121475984,0.0803212851405622,24.9
3.79780551322493,0.460448465259426,0.08,25
3.95891717648039,0.821452962105766,0.0796812749003984,25.1
3.99765185110188,1.25836739633299,0.0793650793650794,25.2
3.91010324982424,1.74460337844713,0.0790513833992095,25.3
3.7003671574725,2.24986296294018,0.078740157480315,25.4
3.38049909967593,2.74054897705069,0.0784313725490196,25.5
2.96994877864112,3.18435803999268,0.078125,25.6
2.49448600469318,3.55193198715661,0.0778210116731517,25.7
1.98466791479346,3.81838664386036,0.0775193798449612,25.8
1.47393099748412,3.96507776091323,0.0772200772200772,25.9
0.996421397958858,3.98100894868079,0.0769230769230769,26
0.584700803374108,3.86377101640532,0.0766283524904215,26.1
0.26748081609283,3.61992882466707,0.0763358778625954,26.2
0.0675444565323839,3.26480585852326,0.0760456273764259,26.3
8.23569413999081e-06,2.82165629553846,0.0757575757575757,26.4
0.0710617573434711,2.32025690989249,0.0754716981132075,26.5
0.277294510764302,1.7949938565277,0.075187969924812,26.6
0.60568268939479,1.28255913486127,0.0749063670411985,26.7
1.03426461325735,0.819405249807254,0.0746268656716418,26.8
1.53348444680645,0.439131401944841,0.0743494423791822,26.9
2.06813374252812,0.169988038859546,0.0740740740740741,27
2.59977259587719,0.0326870522287744,0.0738007380073801,27.1
3.08947063996956,0.0386914384068195,0.0735294117647059,27.2
3.50067630276109,0.189130979640896,0.0732600732600733,27.3
3.80200375712443,0.474450640523688,0.072992700729927,27.4
3.96972309492297,0.874848159334634,0.0727272727272727,27.5
3.98975170573269,1.36149996038824,0.072463768115942,27.6
3.85897369170179,1.89851402162199,0.0722021660649819,27.7
3.58575815379285,2.44548923178144,0.0719424460431655,27.8
3.18960379265638,2.96050780331173,0.0716845878136201,27.9
2.69990273791332,3.40334505413704,0.0714285714285714,28
2.15388613266887,3.73865337823635,0.0711743772241993,28.1
1.59388237135986,3.93886762476331,0.0709219858156028,28.2
1.06408036573556,3.98658929349958,0.0706713780918728,28.3
0.607039325709906,3.87623733550695,0.0704225352112676,28.4
0.260218474495885,3.61480268845344,0.0701754385964912,28.5
0.052811168157356,3.22160908215574,0.0699300699300699,28.6
0.00315586590371297,2.72705968370409,0.0696864111498258,28.7
0.116960917181355,2.17043209040356,0.0694444444444444,28.8
0.386522791471143,1.59686640561197,0.0692041522491349,28.9
0.791041760399872,1.0552136083453,0.0689655172413793,29
1.29805055474953,0.591801151227751,0.0687285223367698,29.1
1.86587704839233,0.246052301208321,0.0684931506849315,29.2
2.44696943679129,0.0482182693450659,0.068259385665529,29.3
2.99182990434944,0.0164166284004099,0.0680272108843537,29.4
3.45323828305389,0.154802358806081,0.0677966101694915,29.5
3.79040747664721,0.452894643022481,0.0675675675675676,29.6
3.97270246065054,0.88616044987338,0.0673400673400673,29.7
3.98257710378629,1.41784928325392,0.0671140939597315,29.8
3.81743774760124,2.00196193251311,0.0668896321070234,29.9
3.49022632095871,2.58712945485139,0.0666666666666667,30
3.02862275893693,3.12108692045509,0.0664451827242525,30.1
2.47288811144797,3.55535890175643,0.0662251655629139,30.2
1.87249552211328,3.84973788459433,0.066006600660066,30.3
1.2818147272835,3.97613784069945,0.0657894736842105,30.4
0.755215320566706,3.92144511431075,0.0655737704918033,30.5
0.342024261090911,3.68906598589674,0.065359477124183,30.6
0.0818056285917366,3.29897958727582,0.0651465798045603,30.7
0.000420201523792629,2.7862376639293,0.0649350649350649,30.8
0.107267640921302,2.19799762013275,0.0647249190938511,30.9
0.39401772174166,1.58931906198896,0.0645161290322581,31
0.83500623334201,1.01808267630055,0.0643086816720257,31.1
1.38931678172729,0.539490364801115,0.0641025641025641,31.2
2.00440569592263,0.200665689113383,0.0638977635782748,31.3
2.62096932327743,0.0358857209615324,0.0636942675159236,31.4
3.17861730798476,0.0629354780594512,0.0634920634920635,31.5
3.621816845588,0.280985379705848,0.0632911392405063,31.6
3.90552339942609,0.670256902116117,0.0630914826498423,31.7
3.99992067437336,1.19357308887857,0.0628930817610063,31.8
3.89375911829477,1.79970410527843,0.0626959247648903,31.9
3.59590423344528,2.42823173003735,0.0625,32
3.13487389958824,3.01548975760933,0.0623052959501558,32.1
2.55634272053012,3.5010080968277,0.062111801242236,32.2
1.9188019304695,3.83381242215265,0.0619195046439629,32.3
1.28776406727406,3.97791941973998,0.0617283950617284,32.4
0.729070625729249,3.91642469384687,0.0615384615384615,32.5
0.301978525405697,3.65370392940981,0.0613496932515337,32.6
0.052752110926602,3.21542834169742,0.0611620795107034,32.7
0.00946251813692434,2.64631646532921,0.0609756097560976,32.8
0.178594287974696,2.0057842398111,0.060790273556231,32.9
0.543887167601713,1.36188907129702,0.0606060606060606,33
1.06761432017872,0.784165202399275,0.0604229607250755,33.1
1.69423885489605,0.336093408995287,0.0602409638554217,33.2
2.35612580525421,0.0680186600524287,0.0600600600600601,33.3
2.9807457379379,0.0113130656149552,0.0598802395209581,33.4
3.49861739016018,0.174475401646838,0.0597014925373134,33.5
3.85112415153871,0.541669911883187,0.0595238095238095,33.6
3.99731955644904,1.07517540053729,0.0593471810089021,33.7
3.91891725580532,1.71414522934293,0.0591715976331361,33.8
3.62283707612547,2.38609257863635,0.0589970501474926,33.9
3.14093526727474,3.0148060558718,0.0588235294117647,34
2.5268581409312,3.52803673239148,0.0586510263929619,34.1
1.85029038562855,3.86589575262921,0.0584795321637427,34.2
1.18918440341856,3.9880274319283,0.0583090379008746,34.3
0.620816913619036,3.87868183995517,0.0581395348837209,34.4
0.212690114472784,3.54902590069031,0.0579710144927536,34.5
0.0143519637773719,3.03633475823533,0.0578034682080925,34.6
0.0511410560700045,2.40006359820977,0.0576368876080692,34.7
0.320668196154134,1.71517383451997,0.0574712643678161,34.8
0.792546444366456,1.06343206215289,0.0573065902578796,34.9
1.41150557657699,0.523672073183645,0.0571428571428571,35
2.10361805984243,0.162172727320269,0.056980056980057,35.1
2.78497073331045,0.0243322658711873,0.0568181818181818,35.2
3.37178904922768,0.128702823000686,0.056657223796034,35.3
3.79080311354941,0.464195009096755,0.0564971751412429,35.4
3.9885695876334,0.990896724216481,0.0563380281690141,35.5
3.93854721026106,1.64451348820415,0.0561797752808989,35.6
3.64496334731715,2.34398144962915,0.0560224089635854,35.7
3.14288149852124,3.00138599875511,0.0558659217877095,35.8
2.49434363676035,3.53299389434155,0.0557103064066852,35.9
1.78096109429261,3.8700212780626,0.0555555555555556,36
1.09380024818159,3.96774451913521,0.0554016620498615,36.1
0.521791488880183,3.81172556960647,0.0552486187845304,36.2
0.140127396614953,3.4202553870169,0.0550964187327824,36.3
0.000170476168121825,2.84258223756639,0.0549450549450549,36.4
0.122246308610078,2.15303126595521,0.0547945205479452,36.5
0.49236443103049,1.44166946986056,0.0546448087431694,36.6
1.06342245897195,0.802653327817935,0.0544959128065395,36.7
1.76086733118526,0.32174686121013,0.0543478260869565,36.8
2.49218545022021,0.0646623170892847,0.0542005420054201,36.9
3.15905197717269,0.0678229265200443,0.0540540540540541,37
3.67056559350517,0.332874405637283,0.0539083557951482,37.1
3.9557906698832,0.825806226336001,0.053763440860215,37.2
3.97386151711091,1.48094047771189,0.0536193029490617,37.3
3.72017965083763,2.20938264977933,0.053475935828877,37.4
3.2277273867702,2.91089460922695,0.0533333333333333,37.5
2.56317033782486,3.48763562275201,0.0531914893617021,37.6
1.81814298652556,3.85790050235104,0.0530503978779841,37.7
1.0968063007458,3.96791875527093,0.0529100529100529,37.8
0.501333961389319,3.79998586044168,0.0527704485488127,37.9
0.11733696460155,3.37566030988793,0.0526315789473684,38
0.0013144947634609,2.75342302161083,0.05249343832021,38.1
0.171998270393107,2.02097247791518,0.0523560209424084,38.2
0.606956708537195,1.28311180237104,0.0522193211488251,38.3
1.24510495668565,0.646858905617812,0.0520833333333333,38.4
1.99492324750096,0.20587382156844,0.051948051948052,38.5
2.74733838278868,0.0264704836245495,0.0518134715025907,38.6
3.39149725949435,0.137324633141995,0.0516795865633075,38.7
3.8311710679292,0.52451360588242,0.0515463917525773,38.8
3.99935818701346,1.1327842089672,0.051413881748072,38.9
3.86884276669633,1.87304121063239,0.0512820512820513,39
3.45700174491359,2.6351104443216,0.051150895140665,39.1
2.82396922012154,3.30399831763909,0.0510204081632653,39.2
2.06425100830714,3.77727556883071,0.0508905852417303,39.3
1.29288976988955,3.98095933872238,0.050761421319797,39.4
0.628157491799524,3.88140843617487,0.0506329113924051,39.5
0.173355418405096,3.49127788629117,0.0505050505050505,39.6
0.000525640780764336,2.86843510628192,0.0503778337531486,39.7
0.138671866141742,2.10780173382518,0.050251256281407,39.8
0.568463378772514,1.32719427223343,0.050125313283208,39.9
1.22443672918106,0.649219984768149,0.05,40
2.00455262375818,0.181979983640135,0.0498753117206982,40.1
2.7857875455392,0.00161536195116676,0.0497512437810945,40.2
3.4434293662321,0.14136817425109,0.0496277915632754,40.3
3.87107402518902,0.580778272710098,0.0495049504950495,40.4
3.99810978854281,1.24878491565346,0.0493827160493827,40.5
3.80178060865779,2.03860395907862,0.0492610837438424,40.6
3.31171249978471,2.82255013178911,0.0491400491400491,40.7
2.60595667562743,3.47257491300113,0.0490196078431373,40.8
1.79897272387065,3.88128085413586,0.0488997555012225,40.9
1.0233249457449,3.97995357585308,0.0487804878048781,41
0.40796878152341,3.75054347550381,0.048661800486618,41.1
0.0566663744212628,3.22944648347189,0.0485436893203883,41.2
0.0301606927898155,2.50224392784964,0.0484261501210654,41.3
0.335217145469687,1.69006003219243,0.0483091787439613,41.4
0.92257358364006,0.929634908561355,0.0481927710843374,41.5
1.6943840567357,0.350343234793414,0.0480769230769231,41.6
2.52013287376995,0.0520078000739183,0.0479616306954436,41.7
3.25850492967212,0.0873357232195411,0.0478468899521531,41.8
3.78158935215754,0.452121623513256,0.0477326968973747,41.9
3.99727522347563,1.08510888182505,0.0476190476190476,42
3.86588531944878,1.87777364995456,0.0475059382422803,42.1
3.40798230128276,2.69256706646566,0.0473933649289099,42.2
2.70174306895403,3.38661999133223,0.0472813238770686,42.3
1.87009480922377,3.83686046340116,0.0471698113207547,42.4
1.05963358118318,3.96212334665514,0.0470588235294118,42.5
0.414876834810504,3.73823738437285,0.0469483568075117,42.6
0.05234759745232,3.20321471321108,0.0468384074941452,42.7
0.0391556085008709,2.45136490339183,0.0467289719626168,42.8
0.380067811171649,1.61712399010628,0.0466200466200466,42.9
1.01563653759547,0.85128093106278,0.0465116279069767,43
1.8320095630208,0.293750419046065,0.0464037122969838,43.1
2.68091928231772,0.0477959755333986,0.0462962962962963,43.2
3.40642475312256,0.160483755309037,0.046189376443418,43.3
3.87362570244273,0.613134340651867,0.0460829493087558,43.4
3.99405709015905,1.32379128006147,0.0459770114942529,43.5
3.74293540306803,2.16153998708163,0.0458715596330275,43.6
3.16481461745989,2.97028273599131,0.045766590389016,43.7
2.36629460106644,3.59772387308641,0.045662100456621,43.8
1.49683878220745,3.92420965700712,0.0455580865603645,43.9
0.721053311709922,3.88593925702571,0.0454545454545455,44
0.187512050165439,3.48797950105299,0.0453514739229025,44.1
2.51674177551564e-05,2.80433986720225,0.0452488687782805,44.2
0.196951067079708,1.96477851596052,0.0451467268623025,44.3
0.742756724591844,1.13056919147199,0.045045045045045,44.4
1.53377020220156,0.463669615732157,0.0449438202247191,44.5
2.41735089054076,0.0951487500575809,0.0448430493273543,44.6
3.22104538946214,0.0990444051008763,0.0447427293064877,44.7
3.78622754201425,0.476930293875661,0.0446428571428571,44.8
3.99967326948881,1.15650393166556,0.044543429844098,44.9
3.81674235373809,2.00481490137226,0.0444444444444444,45
3.27133402728631,2.85384790283289,0.0443458980044346,45.1
2.47029877258451,3.53363216657198,0.0442477876106195,45.2
1.57305555145936,3.9063948690763,0.0441501103752759,45.3
0.760180410881645,3.8948796970621,0.0440528634361234,45.4
0.197082523830094,3.49894060969015,0.043956043956044,45.5
6.13306992263141e-05,2.79674503363685,0.043859649122807,45.6
0.211757648100019,1.92996998196214,0.0437636761487965,45.7
0.791275865629764,1.07565124823924,0.0436681222707424,45.8
1.62136915415156,0.410180074045415,0.0435729847494553,45.9
2.53160271157814,0.0727277641700986,0.0434782608695652,46
3.33304624056534,0.135704644696446,0.0433839479392625,46.1
3.85750633891722,0.58860282780515,0.0432900432900433,46.2
3.99315820228183,1.33893828608307,0.0431965442764579,46.3
3.70896888022011,2.23050260117809,0.0431034482758621,46.4
3.06246994443071,3.07547047011994,0.043010752688172,46.5
2.18883344559893,3.69386115113247,0.0429184549356223,46.6
1.27314853865948,3.95209601661471,0.0428265524625268,46.7
0.511458303960432,3.79235560686605,0.0427350427350427,46.8
0.0686952746437486,3.24618977117814,0.0426439232409382,46.9
0.0425508693153371,2.42906002315094,0.0425531914893617,47
0.441271881617221,1.51654602732078,0.0424628450106157,47.1
1.18055429421635,0.706972374899212,0.0423728813559322,47.2
2.10065701404368,0.178322833663452,0.0422832980972516,47.3
3.00043471731508,0.0487876603627966,0.0421940928270042,47.4
3.68115644134339,0.349748248612772,0.0421052631578947,47.5
3.99060872555307,1.01748882038748,0.0420168067226891,47.6
3.8576603541774,1.9059262796887,0.0419287211740042,47.7
3.30933530557088,2.81800882604997,0.0418410041841004,47.8
2.46615835737669,3.54917246113138,0.0417536534446764,47.9
1.51632886692623,3.93333890218724,0.0416666666666667,48
0.674092738343629,3.88109721292987,0.0415800415800416,48.1
0.131423713299372,3.40120128230076,0.04149377593361,48.2
0.0138986222217583,2.60007987892892,0.041407867494824,48.3
0.350980187499079,1.65895185610751,0.0413223140495868,48.4
1.06787430004815,0.79328536424087,0.0412371134020619,48.5
2.00132894143704,0.203554175610545,0.0411522633744856,48.6
2.93624423788465,0.0285131413194874,0.0410677618069815,48.7
3.6550271065863,0.311938682523841,0.0409836065573771,48.8
3.98842656286187,0.99093210427406,0.0408997955010225,48.9
3.85594016527742,1.90904094393618,0.0408163265306122,49
3.28602939967929,2.85168869206003,0.0407331975560081,49.1
2.41090917777493,3.59605005069283,0.040650406504065,49.2
1.43658768736522,3.96385669505037,0.0405679513184584,49.3
0.594761482769621,3.86460117594689,0.0404858299595142,49.4
0.0876939561555516,3.31856253206816,0.0404040404040404,49.5
0.0391845449659565,2.45364139613848,0.0403225806451613,49.6
0.463605089751846,1.47615404230574,0.0402414486921529,49.7
1.26090716554675,0.622054733577183,0.0401606425702811,49.8
2.23938304138604,0.0999989315233216,0.0400801603206413,49.9
3.16122236842463,0.0399677443393502,0.04,50
3.80105323000976,0.461040615160995,0.0397614314115308,50.3
3.99701053240031,1.26875852663672,0.0395256916996047,50.6
3.69218720133535,2.26337485570333,0.0392927308447937,50.9
2.95553823638158,3.19184238971683,0.0390625,51.2
1.96922819421441,3.81503630807926,0.0388349514563107,51.5
0.985679730343639,3.96817995133409,0.0386100386100386,51.8
0.263775442331591,3.60560749928401,0.0383877159309021,52.1
9.54922462992336e-06,2.81724354692492,0.0381679389312977,52.4
0.272962155551756,1.8092706512035,0.0379506641366224,52.7
1.0171831934659,0.852276820528156,0.0377358490566038,53
2.03558583487466,0.209255410837711,0.0375234521575985,53.3
3.04928284184498,0.062339354665647,0.0373134328358209,53.6
3.77306311443358,0.458841393025117,0.0371057513914657,53.9
3.99646108812076,1.29310037194729,0.03690036900369,54.2
3.64727875403213,2.33144501745161,0.036697247706422,54.5
2.81789205229635,3.27550625727731,0.0364963503649635,54.8
1.74429936976988,3.84746021945427,0.0362976406533575,55.1
0.741323788856987,3.87310688730196,0.036101083032491,55.4
0.110913314045779,3.33768152227711,0.0359066427289048,55.7
0.0499242967738902,2.39587927809121,0.0357142857142857,56
0.585795930745547,1.33040175447918,0.0355239786856128,56.3
1.56180099842436,0.468959227282385,0.0353356890459364,56.6
2.67942001051642,0.0833945452856778,0.0351493848857645,56.9
3.58769319502309,0.301874628685762,0.034965034965035,57.2
3.99357336508428,1.06299238544766,0.0347826086956522,57.5
3.75868921040886,2.12898033848169,0.0346020761245675,57.8
2.95003532709232,3.15703956415706,0.0344234079173838,58.1
1.82519155219022,3.80850333113311,0.0342465753424658,58.4
0.753305832658841,3.86156561813747,0.0340715502555366,58.7
0.0948943319843534,3.2898234558025,0.0338983050847458,59
0.0791206377700417,2.27802565556286,0.0337268128161889,59.3
0.720647865532131,1.16613286895996,0.0335570469798658,59.6
1.80714660350175,0.337113686098239,0.0333889816360601,59.9
2.96572961793449,0.0846540977015203,0.0332225913621262,60.2
3.78909985654775,0.506445755000986,0.0330578512396694,60.5
3.97954963293275,1.46255830083193,0.0328947368421053,60.8
3.4597914782028,2.61747943624404,0.0327332242225859,61.1
2.40844501793504,3.55511809031385,0.0325732899022801,61.4
1.20309209717312,3.92852228146934,0.0324149108589951,61.7
0.287123299102644,3.59069037361054,0.032258064516129,62
0.00624316371923417,2.65647695835741,0.0321027287319422,62.3
0.474878837340138,1.46844598955851,0.0319488817891374,62.6
1.52505699094699,0.474463724253688,0.0317965023847377,62.9
2.76174166838444,0.0593460050829447,0.0316455696202532,63.2
3.70863670833341,0.393458548168243,0.031496062992126,63.5
3.99191595899124,1.35853471798467,0.0313479623824451,63.8
3.49109332154345,2.58423181381177,0.031201248049922,64.1
2.39509349768348,3.58681832513558,0.031055900621118,64.4
1.13611530910475,3.95964927293831,0.0309119010819165,64.7
0.222010429937312,3.54082316904604,0.0307692307692308,65
0.0308432516388695,2.48806157612764,0.0306278713629403,65.3
0.650763570949053,1.22485815585971,0.0304878048780488,65.6
1.83429542329219,0.273459663691573,0.0303490136570561,65.9
3.09195032415575,0.0389124725186849,0.0302114803625378,66.2
3.89225072994574,0.633240995078568,0.0300751879699248,66.5
3.8876628715638,1.81719496306831,0.029940119760479,66.8
3.07005454100551,3.09099827653978,0.029806259314456,67.1
1.78449924474375,3.89219222012391,0.029673590504451,67.4
0.588530105802141,3.86629148129533,0.0295420974889217,67.7
0.0118336635873617,3.01939697171034,0.0294117647058823,68
0.319078798479156,1.721646684518,0.0292825768667643,68.3
1.38296772273697,0.550706978788756,0.0291545189504373,68.6
2.73043665491241,0.0359534210586824,0.0290275761973875,68.9
3.74896443442007,0.416219861687555,0.0289017341040462,69.2
3.96510638174844,1.5231044916833,0.0287769784172662,69.5
3.26878956777024,2.84917885078546,0.0286532951289398,69.8
1.9754512826183,3.77685874485392,0.0285306704707561,70.1
0.689105494862308,3.86663228817079,0.0284090909090909,70.4
0.0226140249489382,3.07002778699279,0.0282885431400283,70.7
0.303345486614489,1.76212845802969,0.028169014084507,71
1.4064418592367,0.57054464514701,0.0280504908835905,71.3
2.80305119148848,0.0759074358085277,0.0279329608938548,71.6
3.80940593338576,0.52582521882989,0.0278164116828929,71.9
3.92189756036034,1.70452852567247,0.0277008310249307,72.2
3.07405708546365,3.02956866997826,0.0275862068965517,72.5
1.68217440414849,3.83602608938737,0.0274725274725275,72.8
0.447003485048592,3.71154874868934,0.027359781121751,73.1
0.00257937757271676,2.71291477930004,0.0272479564032698,73.4
0.587052540355322,1.34777240754503,0.0271370420624152,73.7
1.90802586117222,0.321715323691897,0.027027027027027,74
3.2815337150332,0.173828822276471,0.0269179004037685,74.3
3.98291583718066,0.988621274984067,0.0268096514745308,74.6
3.6315824364974,2.3405465407089,0.0267022696929239,74.9
2.40438461324193,3.50998927530281,0.0265957446808511,75.2
0.954789142038752,3.86470801073004,0.0264900662251656,75.5
0.0694970166736599,3.20561970104374,0.0263852242744063,75.8
0.240164936836754,1.88591616003789,0.026281208935611,76.1
1.38381261538604,0.628875253189854,0.0261780104712042,76.4
2.87409132569794,0.134101397248886,0.0260756192959583,76.7
3.87875576191402,0.68487514888906,0.025974025974026,77
3.82494021211911,1.97856133648374,0.0258732212160414,77.3
